Time,IndexTipX,IndexTipY,IndexTipZ,Trial
0.766468,-0.540638,5.378050,-0.622198,27
0.776983,-0.540998,5.377868,-0.624743,27
0.792503,-0.545742,5.377289,-0.628770,27
0.808580,-0.547547,5.377625,-0.635190,27
0.814148,-0.546662,5.378453,-0.637652,27
0.825872,-0.543872,5.379435,-0.645633,27
0.836742,-0.540412,5.381171,-0.653783,27
0.848030,-0.536113,5.383923,-0.662378,27
0.859266,-0.532010,5.386517,-0.671549,27
0.870066,-0.526265,5.389641,-0.683425,27
0.881109,-0.521373,5.391867,-0.693290,27
0.891970,-0.515885,5.394006,-0.704239,27
0.902956,-0.509648,5.396309,-0.717005,27
0.914700,-0.504001,5.397403,-0.730016,27
0.926092,-0.497869,5.399545,-0.742108,27
0.936579,-0.494933,5.400419,-0.751535,27
0.947767,-0.490780,5.401991,-0.763810,27
0.959190,-0.488239,5.403388,-0.772966,27
0.969267,-0.485352,5.403649,-0.784278,27
0.981247,-0.482060,5.403692,-0.797171,27
0.992706,-0.479312,5.402677,-0.808146,27
1.009037,-0.471601,5.398914,-0.826010,27
1.014351,-0.472028,5.397170,-0.832882,27
1.025789,-0.467602,5.393167,-0.845546,27
1.036949,-0.461563,5.389587,-0.857354,27
1.048145,-0.453826,5.384675,-0.870391,27
1.059343,-0.446133,5.379993,-0.879676,27
1.070507,-0.436297,5.374846,-0.890750,27
1.081879,-0.428297,5.369621,-0.900679,27
1.093418,-0.422260,5.364285,-0.910091,27
1.104288,-0.417560,5.359093,-0.919538,27
1.115576,-0.413331,5.354303,-0.927808,27
1.126472,-0.407399,5.349188,-0.936845,27
1.137690,-0.402451,5.345539,-0.943354,27
0.009609,-0.397093,5.340812,-0.950586,28
0.020250,-0.392807,5.338400,-0.954486,28
0.030163,-0.389512,5.336512,-0.957628,28
0.041988,-0.385329,5.333638,-0.962160,28
0.053551,-0.380647,5.332272,-0.965619,28
0.063448,-0.377100,5.331284,-0.968079,28
0.075748,-0.372883,5.330732,-0.971670,28
0.086670,-0.370612,5.329938,-0.972284,28
0.097193,-0.367860,5.329780,-0.973348,28
0.108904,-0.365794,5.329097,-0.974840,28
0.119927,-0.362871,5.329764,-0.975242,28
0.131121,-0.362071,5.330762,-0.975684,28
0.141945,-0.360982,5.331730,-0.976070,28
0.153395,-0.359339,5.332441,-0.976804,28
0.163967,-0.358044,5.333754,-0.977175,28
0.178391,-0.355979,5.335383,-0.976876,28
0.188675,-0.352827,5.337694,-0.977612,28
0.200316,-0.350601,5.339643,-0.974846,28
0.216877,-0.349033,5.342294,-0.972915,28
0.221510,-0.344819,5.344611,-0.970414,28
0.230333,-0.340344,5.347689,-0.967231,28
0.241755,-0.336514,5.352543,-0.962899,28
0.253286,-0.332878,5.358367,-0.957496,28
0.263741,-0.328526,5.364794,-0.949009,28
0.275414,-0.322702,5.373886,-0.939293,28
0.286091,-0.320731,5.381093,-0.925024,28
0.297260,-0.317285,5.388856,-0.911091,28
0.308727,-0.317516,5.397652,-0.893530,28
0.319485,-0.314180,5.406089,-0.876171,28
0.330467,-0.312854,5.414525,-0.857041,28
0.341087,-0.308683,5.423079,-0.837545,28
0.352627,-0.302555,5.431400,-0.817156,28
0.363644,-0.298241,5.439412,-0.796380,28
0.374798,-0.290661,5.446374,-0.778600,28
0.385527,-0.284633,5.452834,-0.757774,28
0.396740,-0.278334,5.457948,-0.738572,28
0.408447,-0.271768,5.463194,-0.715810,28
0.419146,-0.264123,5.467522,-0.695182,28
0.430428,-0.258351,5.471558,-0.670049,28
0.442308,-0.250999,5.475041,-0.642777,28
0.453178,-0.242366,5.478529,-0.615453,28
0.463589,-0.235356,5.481498,-0.584797,28
0.475054,-0.232000,5.483396,-0.552938,28
0.486147,-0.229604,5.484018,-0.519955,28
0.496492,-0.231601,5.483909,-0.489691,28
0.508368,-0.234386,5.480471,-0.457512,28
0.519360,-0.236377,5.478414,-0.429136,28
0.530047,-0.239050,5.472921,-0.401319,28
0.541037,-0.239876,5.466791,-0.375121,28
0.552782,-0.239708,5.460235,-0.353364,28
0.571013,-0.234862,5.446508,-0.323664,28
0.576710,-0.233290,5.444100,-0.313394,28
0.586096,-0.230823,5.437322,-0.297292,28
0.597071,-0.227245,5.428699,-0.282006,28
0.608707,-0.223204,5.418639,-0.267551,28
0.619749,-0.221847,5.411690,-0.257836,28
0.630552,-0.218836,5.402349,-0.247211,28
0.641588,-0.216565,5.394011,-0.237307,28
0.652943,-0.216222,5.387670,-0.230606,28
0.664158,-0.215658,5.378661,-0.221824,28
0.674858,-0.214890,5.372840,-0.215088,28
0.006170,-0.213871,5.367250,-0.209673,29
0.023142,-0.208567,5.357567,-0.201808,29
0.028505,-0.208190,5.354150,-0.201356,29
0.039967,-0.206647,5.349452,-0.199740,29
0.050480,-0.205027,5.344862,-0.199442,29
0.061827,-0.201772,5.340191,-0.199425,29
0.072672,-0.199634,5.336768,-0.200998,29
0.083519,-0.197003,5.333629,-0.203243,29
0.095171,-0.193014,5.331606,-0.206846,29
0.106098,-0.189275,5.330247,-0.209960,29
0.116945,-0.186627,5.330263,-0.213677,29
0.127770,-0.184312,5.330612,-0.217522,29
0.139042,-0.182599,5.331029,-0.221545,29
0.150078,-0.182520,5.331997,-0.227293,29
0.161518,-0.182602,5.333734,-0.233255,29
0.172361,-0.183330,5.335729,-0.239131,29
0.183579,-0.185500,5.338389,-0.246926,29
0.195543,-0.187611,5.340074,-0.255019,29
0.206450,-0.192110,5.341676,-0.264524,29
0.216547,-0.196033,5.342319,-0.274634,29
0.228165,-0.202676,5.343879,-0.287122,29
0.239355,-0.209053,5.344501,-0.300730,29
0.250080,-0.218738,5.345990,-0.317758,29
0.261873,-0.229794,5.348330,-0.336596,29
0.272457,-0.239612,5.348457,-0.356064,29
0.283938,-0.252193,5.349960,-0.375950,29
0.294378,-0.262916,5.350229,-0.395832,29
0.305582,-0.275403,5.351454,-0.415947,29
0.317091,-0.286584,5.352805,-0.434759,29
0.328312,-0.296928,5.356723,-0.454080,29
0.338932,-0.305847,5.358718,-0.471898,29
0.350311,-0.315831,5.361658,-0.490656,29
0.361588,-0.325781,5.364759,-0.510155,29
0.372564,-0.333785,5.367159,-0.527698,29
0.383211,-0.343846,5.370901,-0.546486,29
0.405426,-0.360963,5.381109,-0.569177,29
0.410214,-0.364563,5.379817,-0.583334,29
0.416847,-0.368843,5.380345,-0.598112,29
0.424980,-0.374752,5.382416,-0.615540,29
0.437294,-0.380441,5.386018,-0.633253,29
0.446955,-0.387519,5.390944,-0.650086,29
0.458345,-0.394365,5.394107,-0.666870,29
0.470430,-0.403156,5.399345,-0.683892,29
0.480547,-0.411112,5.402676,-0.698290,29
0.491577,-0.419441,5.405244,-0.711112,29
0.502724,-0.429962,5.409016,-0.725914,29
0.513783,-0.437991,5.411934,-0.737151,29
0.524843,-0.446309,5.415260,-0.749451,29
0.536310,-0.452530,5.418158,-0.759499,29
0.547316,-0.457816,5.421968,-0.769296,29
0.558308,-0.462156,5.424740,-0.777047,29
0.569563,-0.467150,5.428536,-0.785324,29
0.585461,-0.474018,5.434084,-0.794161,29
0.591602,-0.474559,5.434898,-0.798827,29
0.603357,-0.478067,5.439352,-0.805156,29
0.613819,-0.479302,5.442247,-0.808354,29
0.624775,-0.481464,5.446467,-0.809944,29
0.636688,-0.483951,5.450505,-0.809953,29
0.647425,-0.487643,5.455070,-0.809483,29
0.657946,-0.493580,5.458798,-0.806128,29
0.675909,-0.505271,5.464438,-0.803116,29
0.680372,-0.512227,5.465391,-0.801121,29
0.691486,-0.519679,5.467565,-0.798806,29
0.702759,-0.526873,5.470716,-0.796494,29
0.713724,-0.531826,5.474113,-0.792350,29
0.724785,-0.537667,5.476692,-0.785178,29
0.736862,-0.542132,5.478674,-0.778241,29
0.747688,-0.546194,5.480399,-0.770800,29
0.764420,-0.549832,5.481793,-0.764809,29
0.769831,-0.551454,5.482519,-0.762533,29
0.000761,-0.552883,5.482099,-0.758672,30
0.012136,-0.554312,5.482283,-0.757148,30
0.024387,-0.555391,5.481884,-0.753042,30
0.035013,-0.555656,5.479039,-0.749120,30
0.045431,-0.554911,5.468637,-0.740293,30
0.057789,-0.552572,5.450987,-0.732531,30
0.068987,-0.548702,5.429160,-0.727333,30
0.079750,-0.547609,5.422352,-0.727593,30
0.097996,-0.545838,5.420410,-0.726543,30
0.108582,-0.544923,5.419526,-0.727664,30
0.114288,-0.543105,5.418971,-0.730185,30
0.122440,-0.541605,5.418342,-0.731614,30
0.132660,-0.538557,5.418036,-0.731817,30
0.144056,-0.536839,5.417849,-0.731355,30
0.154865,-0.535092,5.417502,-0.731200,30
0.166420,-0.532985,5.417899,-0.728896,30
0.177145,-0.531453,5.418060,-0.727877,30
0.188156,-0.532146,5.419024,-0.725049,30
0.199110,-0.532419,5.420048,-0.721966,30
0.210484,-0.533511,5.420702,-0.720438,30
0.221724,-0.534082,5.421320,-0.719562,30
0.232590,-0.535139,5.422196,-0.718493,30
0.243698,-0.534951,5.423813,-0.718133,30
0.255343,-0.534704,5.425201,-0.718671,30
0.266415,-0.531084,5.428078,-0.720381,30
0.276861,-0.527307,5.431167,-0.721848,30
0.288509,-0.522206,5.437828,-0.725623,30
0.299618,-0.516848,5.446749,-0.729425,30
0.311369,-0.514937,5.466060,-0.738473,30
0.321636,-0.513366,5.484313,-0.748824,30
0.332798,-0.511442,5.495609,-0.761461,30
0.343851,-0.507438,5.500308,-0.771172,30
0.354704,-0.500012,5.500009,-0.776734,30
0.366373,-0.491259,5.498359,-0.781996,30
0.377047,-0.483559,5.498493,-0.782645,30
0.388897,-0.477215,5.495866,-0.783491,30
0.398851,-0.471398,5.495458,-0.784799,30
0.410561,-0.466425,5.494352,-0.787959,30
0.421778,-0.461688,5.493646,-0.790596,30
0.432644,-0.457119,5.493320,-0.793079,30
0.443829,-0.451717,5.493595,-0.795162,30
0.455048,-0.446846,5.494160,-0.796066,30
0.465746,-0.441934,5.494351,-0.798615,30
0.477100,-0.438343,5.493392,-0.801470,30
0.489100,-0.433094,5.493510,-0.807645,30
0.500307,-0.429068,5.492710,-0.812421,30
0.511253,-0.424781,5.492498,-0.816091,30
0.523478,-0.419019,5.492817,-0.818495,30
0.534174,-0.414227,5.493590,-0.818540,30
0.545216,-0.407772,5.494970,-0.819071,30
0.557562,-0.400386,5.496256,-0.819684,30
0.568413,-0.392308,5.498100,-0.819508,30
0.585363,-0.381208,5.500803,-0.819986,30
0.591402,-0.373344,5.502357,-0.819919,30
0.601936,-0.363441,5.505002,-0.819333,30
0.613663,-0.353559,5.508004,-0.817548,30
0.625891,-0.342159,5.511078,-0.815838,30
0.635904,-0.332287,5.512584,-0.815107,30
0.646948,-0.321609,5.512595,-0.817445,30
0.658697,-0.311803,5.512033,-0.821106,30
0.669802,-0.300892,5.510833,-0.825865,30
0.681063,-0.290987,5.509975,-0.828924,30
0.692295,-0.282466,5.509260,-0.830740,30
0.702337,-0.274083,5.508834,-0.829361,30
0.719658,-0.262375,5.508604,-0.824726,30
0.725502,-0.256974,5.507683,-0.824897,30
0.737076,-0.250879,5.507118,-0.823596,30
0.007284,-0.245784,5.506120,-0.822026,31
0.018995,-0.240315,5.506419,-0.820438,31
0.029987,-0.234545,5.506487,-0.818894,31
0.041185,-0.230236,5.507055,-0.816688,31
0.052219,-0.225933,5.507546,-0.814144,31
0.062742,-0.220814,5.508029,-0.810621,31
0.074875,-0.215453,5.509005,-0.806801,31
0.085108,-0.208291,5.509837,-0.803242,31
0.096407,-0.199820,5.511100,-0.799091,31
0.108053,-0.192958,5.512073,-0.794357,31
0.118776,-0.185247,5.513423,-0.789192,31
0.130358,-0.178163,5.515050,-0.784204,31
0.140652,-0.171119,5.517125,-0.779222,31
0.152014,-0.164704,5.519750,-0.773105,31
0.162054,-0.159984,5.521671,-0.768143,31
0.179504,-0.156989,5.523784,-0.762964,31
0.185160,-0.151264,5.526539,-0.756550,31
0.195927,-0.146813,5.529105,-0.749807,31
0.207701,-0.143983,5.532401,-0.743487,31
0.218411,-0.139497,5.536633,-0.734083,31
0.229485,-0.134069,5.539433,-0.724216,31
0.240469,-0.129832,5.543208,-0.715207,31
0.252012,-0.123559,5.547956,-0.703441,31
0.262480,-0.118152,5.552061,-0.692218,31
0.274050,-0.113685,5.556376,-0.682349,31
0.285351,-0.111388,5.560179,-0.673550,31
0.296101,-0.107251,5.563684,-0.661530,31
0.307106,-0.104635,5.564933,-0.650367,31
0.317934,-0.101323,5.567945,-0.635637,31
0.329216,-0.098461,5.570412,-0.617245,31
0.340605,-0.095919,5.573544,-0.596360,31
0.351896,-0.092430,5.576949,-0.572781,31
0.362595,-0.090163,5.579521,-0.546365,31
0.376595,-0.089950,5.580779,-0.522360,31
0.391682,-0.094040,5.579408,-0.499720,31
0.397038,-0.091079,5.581328,-0.479892,31
0.413170,-0.097104,5.576542,-0.460529,31
0.418106,-0.094277,5.578280,-0.439722,31
0.430100,-0.097540,5.575683,-0.416767,31
0.440201,-0.101566,5.572552,-0.393905,31
0.451531,-0.105978,5.570091,-0.370771,31
0.462631,-0.112420,5.564721,-0.349170,31
0.473431,-0.117519,5.560772,-0.328455,31
0.485066,-0.125280,5.554144,-0.307050,31
0.496105,-0.131223,5.549286,-0.286480,31
0.506767,-0.139669,5.542461,-0.263957,31
0.517857,-0.146537,5.536574,-0.242893,31
0.529175,-0.153332,5.528609,-0.221230,31
0.546497,-0.165413,5.524755,-0.186400,31
0.552513,-0.162766,5.525877,-0.169665,31
0.562935,-0.171950,5.513980,-0.156342,31
0.573864,-0.174995,5.504766,-0.138384,31
0.586327,-0.179973,5.490351,-0.119047,31
0.595718,-0.182652,5.482287,-0.104870,31
0.607861,-0.188100,5.469493,-0.090926,31
0.618538,-0.192143,5.461564,-0.079299,31
0.629162,-0.197149,5.450536,-0.068252,31
0.640472,-0.201923,5.439546,-0.057675,31
0.652313,-0.205309,5.430368,-0.047241,31
0.662975,-0.208516,5.421605,-0.036903,31
0.680000,-0.211798,5.408767,-0.024649,31
0.684975,-0.210406,5.403655,-0.017719,31
0.696720,-0.211051,5.393759,-0.009843,31
0.707260,-0.212270,5.383758,-0.002095,31
0.718567,-0.213969,5.374561,0.004372,31
0.729397,-0.216020,5.363730,0.011856,31
0.740742,-0.217413,5.351371,0.021068,31
0.751659,-0.219220,5.340296,0.029341,31
0.763310,-0.219974,5.327476,0.037547,31
0.774395,-0.218182,5.318293,0.041950,31
0.005363,-0.218567,5.309742,0.046773,32
0.015499,-0.217374,5.303306,0.048885,32
0.033115,-0.215883,5.289446,0.055611,32
0.039097,-0.213786,5.286399,0.055623,32
0.049046,-0.211575,5.280306,0.056374,32
0.061363,-0.209316,5.273023,0.058082,32
0.071857,-0.205834,5.268806,0.057983,32
0.082970,-0.203358,5.264421,0.057930,32
0.093803,-0.201448,5.260892,0.057500,32
0.105419,-0.199463,5.256751,0.056848,32
0.116657,-0.198294,5.254328,0.055676,32
0.127041,-0.196983,5.252388,0.054295,32
0.138935,-0.196227,5.250977,0.052016,32
0.149334,-0.194587,5.250028,0.049238,32
0.160713,-0.193568,5.249837,0.045058,32
0.171017,-0.192194,5.249775,0.039591,32
0.182789,-0.190686,5.250080,0.030393,32
0.193646,-0.188877,5.250554,0.019928,32
0.210163,-0.185461,5.252470,0.004173,32
0.215401,-0.181603,5.252814,-0.009262,32
0.227116,-0.175005,5.254745,-0.026606,32
0.238628,-0.168434,5.256646,-0.043772,32
0.248604,-0.162011,5.259268,-0.060631,32
0.260155,-0.155175,5.262156,-0.077381,32
0.271847,-0.149147,5.264841,-0.092333,32
0.282799,-0.144468,5.268742,-0.106320,32
0.293297,-0.140525,5.272539,-0.119146,32
0.305054,-0.137974,5.278044,-0.132437,32
0.316238,-0.136708,5.283644,-0.144015,32
0.326565,-0.137397,5.290303,-0.155417,32
0.339088,-0.137585,5.298294,-0.166345,32
0.349339,-0.141013,5.307763,-0.175072,32
0.360531,-0.145483,5.316662,-0.182096,32
0.372974,-0.150330,5.326394,-0.187239,32
0.382286,-0.154173,5.335932,-0.191101,32
0.393597,-0.157974,5.345221,-0.193090,32
0.404446,-0.160684,5.357714,-0.197522,32
0.416039,-0.164199,5.368421,-0.198860,32
0.427303,-0.166209,5.380632,-0.199627,32
0.438374,-0.168341,5.389734,-0.199657,32
0.449535,-0.170515,5.401499,-0.199708,32
0.460060,-0.172990,5.411885,-0.199654,32
0.471695,-0.176241,5.420392,-0.199099,32
0.482208,-0.179995,5.429686,-0.198944,32
0.493938,-0.182759,5.438141,-0.198833,32
0.505123,-0.186438,5.447411,-0.200041,32
0.515739,-0.188470,5.453289,-0.200246,32
0.526291,-0.189824,5.460597,-0.201077,32
0.538372,-0.191522,5.466158,-0.200447,32
0.549004,-0.193096,5.471237,-0.198782,32
0.559876,-0.195266,5.475681,-0.196121,32
0.572079,-0.198520,5.481484,-0.193052,32
0.582222,-0.201713,5.485215,-0.188930,32
0.593796,-0.203870,5.488661,-0.184463,32
0.604527,-0.207496,5.492427,-0.179304,32
0.615643,-0.210587,5.494978,-0.174224,32
0.626877,-0.213829,5.497506,-0.166223,32
0.638481,-0.218070,5.498664,-0.158719,32
0.008839,-0.222198,5.500144,-0.151339,33
0.020206,-0.225612,5.499726,-0.144110,33
0.032108,-0.228638,5.499650,-0.137378,33
0.042000,-0.232086,5.499791,-0.130847,33
0.053810,-0.234728,5.499522,-0.124853,33
0.064121,-0.238081,5.498960,-0.118776,33
0.075520,-0.241219,5.497128,-0.114871,33
0.086452,-0.245207,5.495776,-0.109378,33
0.098328,-0.248808,5.494636,-0.105015,33
0.109810,-0.251464,5.493365,-0.099880,33
0.119957,-0.253304,5.492485,-0.096167,33
0.137573,-0.256689,5.490051,-0.091334,33
0.141777,-0.257992,5.489703,-0.088111,33
0.153412,-0.259877,5.488478,-0.083431,33
0.164887,-0.262728,5.486826,-0.078406,33
0.175526,-0.265081,5.485619,-0.073410,33
0.186733,-0.267349,5.483967,-0.068126,33
0.198025,-0.269316,5.482910,-0.063396,33
0.209011,-0.270740,5.481835,-0.059653,33
0.220047,-0.271743,5.481590,-0.057639,33
0.232361,-0.271908,5.481534,-0.055360,33
0.241772,-0.271999,5.481641,-0.054261,33
0.253361,-0.272327,5.481285,-0.054263,33
0.265732,-0.272447,5.481894,-0.056314,33
0.275234,-0.272157,5.482810,-0.057827,33
0.286659,-0.271619,5.484152,-0.061980,33
0.298115,-0.270366,5.485795,-0.067351,33
0.308884,-0.269805,5.487552,-0.074226,33
0.319580,-0.268639,5.489038,-0.080417,33
0.331585,-0.268380,5.490725,-0.088819,33
0.342415,-0.267020,5.491344,-0.095295,33
0.353001,-0.265862,5.491659,-0.102094,33
0.364796,-0.265460,5.492710,-0.109699,33
0.375324,-0.266246,5.492965,-0.115878,33
0.391769,-0.268422,5.492763,-0.125551,33
0.397999,-0.272039,5.492358,-0.127759,33
0.409149,-0.278511,5.491452,-0.132999,33
0.420952,-0.287540,5.490148,-0.136729,33
0.432804,-0.297997,5.488304,-0.139445,33
0.442127,-0.310385,5.486372,-0.140386,33
0.453045,-0.324067,5.484397,-0.141312,33
0.465294,-0.339425,5.481209,-0.144553,33
0.475380,-0.353353,5.478650,-0.145453,33
0.486401,-0.370116,5.474748,-0.149807,33
0.498432,-0.385223,5.470813,-0.153729,33
0.515034,-0.404223,5.465640,-0.161643,33
0.520042,-0.417320,5.462572,-0.163902,33
0.531845,-0.432012,5.458075,-0.168507,33
0.542206,-0.447661,5.453255,-0.173188,33
0.553158,-0.462417,5.448585,-0.177087,33
0.565113,-0.480421,5.441950,-0.183740,33
0.582260,-0.501203,5.433762,-0.192942,33
0.586147,-0.514728,5.430714,-0.193684,33
0.597675,-0.532149,5.423778,-0.199973,33
0.608654,-0.548434,5.416382,-0.206315,33
0.619827,-0.564387,5.410557,-0.212306,33
0.636334,-0.582553,5.401310,-0.223394,33
0.641743,-0.594328,5.397644,-0.227468,33
0.653484,-0.607748,5.392480,-0.234678,33
0.665150,-0.620465,5.386750,-0.242678,33
0.675167,-0.631600,5.382195,-0.247792,33
0.691864,-0.646897,5.374781,-0.254275,33
0.697601,-0.656802,5.371975,-0.255251,33
0.708836,-0.669447,5.366725,-0.258240,33
0.719025,-0.680052,5.362749,-0.259679,33
0.731499,-0.691324,5.357860,-0.262129,33
0.748474,-0.702455,5.353330,-0.266547,33
0.752949,-0.707661,5.352468,-0.265305,33
0.765003,-0.715222,5.349867,-0.266133,33
0.775082,-0.720737,5.348592,-0.264698,33
0.786205,-0.726799,5.347054,-0.263140,33
0.802528,-0.734044,5.344698,-0.262591,33
0.808388,-0.737688,5.344645,-0.258966,33
0.819649,-0.744538,5.343155,-0.256248,33
0.831093,-0.752546,5.340949,-0.253430,33
0.841400,-0.760303,5.338980,-0.250236,33
0.859142,-0.769343,5.335928,-0.247753,33
0.864479,-0.776533,5.334606,-0.242340,33
0.875008,-0.785058,5.332644,-0.236489,33
0.006378,-0.795455,5.329705,-0.229930,34
0.019276,-0.805265,5.326554,-0.224428,34
0.033306,-0.814623,5.322612,-0.219783,34
0.043674,-0.821664,5.320272,-0.215103,34
0.051773,-0.827959,5.318706,-0.210912,34
0.059822,-0.834218,5.317452,-0.206707,34
0.071255,-0.841716,5.316085,-0.202560,34
0.081551,-0.849092,5.314512,-0.200603,34
0.098530,-0.855815,5.313738,-0.198428,34
0.104004,-0.861672,5.312949,-0.197016,34
0.115883,-0.867898,5.312447,-0.196041,34
0.126152,-0.875002,5.312250,-0.194558,34
0.137592,-0.882896,5.311827,-0.193800,34
0.148483,-0.890683,5.311961,-0.192153,34
0.159451,-0.898676,5.311674,-0.188405,34
0.170986,-0.905487,5.312551,-0.182927,34
0.188221,-0.911698,5.314511,-0.175348,34
0.194042,-0.917748,5.314796,-0.168127,34
0.204281,-0.923957,5.315867,-0.161017,34
0.218422,-0.928477,5.318668,-0.152481,34
0.233349,-0.929129,5.324671,-0.144178,34
0.238945,-0.933451,5.325526,-0.133496,34
0.248619,-0.933401,5.330338,-0.121920,34
0.259491,-0.931485,5.336294,-0.109034,34
0.270611,-0.925938,5.343735,-0.093999,34
0.287277,-0.914443,5.354464,-0.077609,34
0.292244,-0.913852,5.357495,-0.064121,34
0.303932,-0.907747,5.365261,-0.047726,34
0.315437,-0.900635,5.371255,-0.032463,34
0.326191,-0.891586,5.378287,-0.015000,34
0.337368,-0.881350,5.384589,0.000927,34
0.359577,-0.856495,5.393799,0.041669,34
0.370739,-0.851719,5.407666,0.051982,34
